Data File,C:\Program Files\Biolog\OL_DC_23\PMX\Data_2019\02\_07-3253_Escherichia coli__2_37_PMX_438_2#19#2019_A_ 2B_3.oka
Set up Time,2/19/2019 10:40:53 AM
Position, 2-B
Plate Type,PM2
Strain Type,---
Sample Number,
Strain Name,07-3253
O-type,O121
H-type,H30
Host,Human
Strain Number,07-3253
Other,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hour,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,D01,D02,D03,D04,D05,D06,D07,D08,D09,D10,D11,D12,E01,E02,E03,E04,E05,E06,E07,E08,E09,E10,E11,E12,F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F12,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12
33.75,68.0,53.0,51.0,53.0,58.0,135.0,46.0,47.0,61.0,50.0,48.0,110.0,61.0,263.0,253.0,40.0,227.0,40.0,44.0,36.0,41.0,29.0,35.0,82.0,63.0,37.0,42.0,56.0,56.0,35.0,262.0,41.0,227.0,48.0,36.0,41.0,82.0,28.0,42.0,35.0,34.0,37.0,58.0,32.0,30.0,23.0,12.0,37.0,45.0,46.0,15.0,36.0,284.0,15.0,29.0,58.0,25.0,26.0,11.0,47.0,292.0,47.0,263.0,37.0,46.0,33.0,27.0,19.0,35.0,42.0,22.0,47.0,48.0,192.0,32.0,35.0,35.0,24.0,19.0,49.0,14.0,16.0,33.0,37.0,52.0,49.0,40.0,45.0,25.0,31.0,21.0,16.0,242.0,21.0,28.0,42.0
34.0,67.0,48.0,50.0,50.0,53.0,128.0,48.0,41.0,60.0,48.0,44.0,105.0,58.0,259.0,253.0,38.0,223.0,38.0,41.0,33.0,40.0,28.0,35.0,82.0,59.0,37.0,42.0,54.0,55.0,30.0,260.0,41.0,227.0,46.0,32.0,37.0,78.0,25.0,38.0,31.0,31.0,32.0,51.0,30.0,30.0,21.0,11.0,36.0,44.0,46.0,14.0,35.0,281.0,12.0,27.0,57.0,23.0,24.0,11.0,42.0,292.0,46.0,261.0,37.0,47.0,29.0,24.0,18.0,33.0,41.0,19.0,46.0,46.0,192.0,28.0,36.0,34.0,23.0,18.0,46.0,13.0,16.0,32.0,35.0,51.0,46.0,36.0,44.0,23.0,29.0,19.0,15.0,244.0,16.0,25.0,42.0
34.25,69.0,52.0,52.0,50.0,54.0,129.0,50.0,45.0,63.0,50.0,46.0,108.0,60.0,260.0,256.0,41.0,226.0,42.0,43.0,37.0,42.0,26.0,36.0,83.0,64.0,38.0,42.0,56.0,58.0,33.0,262.0,44.0,230.0,49.0,37.0,38.0,81.0,26.0,40.0,31.0,35.0,33.0,53.0,32.0,31.0,22.0,15.0,36.0,47.0,49.0,15.0,37.0,284.0,12.0,29.0,59.0,27.0,25.0,11.0,44.0,293.0,49.0,263.0,38.0,49.0,30.0,26.0,21.0,36.0,42.0,22.0,49.0,47.0,194.0,30.0,37.0,35.0,25.0,21.0,51.0,17.0,16.0,34.0,37.0,54.0,47.0,36.0,44.0,26.0,30.0,25.0,14.0,246.0,19.0,28.0,45.0
34.5,72.0,53.0,53.0,52.0,57.0,135.0,49.0,45.0,63.0,49.0,47.0,109.0,62.0,260.0,255.0,38.0,231.0,41.0,43.0,37.0,41.0,28.0,35.0,82.0,65.0,39.0,45.0,57.0,55.0,34.0,262.0,43.0,231.0,48.0,38.0,39.0,80.0,28.0,42.0,31.0,35.0,32.0,55.0,34.0,31.0,24.0,15.0,36.0,48.0,50.0,17.0,38.0,282.0,16.0,30.0,61.0,26.0,26.0,11.0,45.0,292.0,53.0,262.0,41.0,49.0,35.0,26.0,22.0,36.0,43.0,22.0,48.0,51.0,198.0,34.0,39.0,36.0,26.0,20.0,50.0,15.0,18.0,33.0,38.0,53.0,50.0,38.0,47.0,30.0,35.0,24.0,18.0,242.0,19.0,27.0,43.0
34.75,67.0,48.0,50.0,49.0,52.0,127.0,48.0,44.0,60.0,50.0,46.0,109.0,57.0,261.0,256.0,38.0,228.0,39.0,40.0,35.0,39.0,26.0,35.0,81.0,61.0,36.0,41.0,54.0,56.0,32.0,261.0,40.0,229.0,48.0,36.0,38.0,76.0,26.0,38.0,30.0,32.0,31.0,50.0,30.0,29.0,21.0,13.0,36.0,44.0,45.0,13.0,34.0,283.0,12.0,28.0,61.0,26.0,23.0,11.0,43.0,292.0,47.0,261.0,36.0,45.0,31.0,24.0,18.0,34.0,42.0,20.0,47.0,46.0,195.0,31.0,35.0,35.0,23.0,19.0,48.0,13.0,16.0,32.0,36.0,50.0,44.0,35.0,43.0,21.0,27.0,22.0,14.0,245.0,17.0,25.0,44.0
35.0,69.0,50.0,49.0,50.0,54.0,129.0,50.0,45.0,60.0,50.0,48.0,107.0,59.0,259.0,253.0,37.0,228.0,42.0,40.0,36.0,40.0,28.0,37.0,84.0,63.0,36.0,40.0,54.0,55.0,31.0,262.0,40.0,229.0,46.0,36.0,36.0,78.0,26.0,37.0,31.0,33.0,32.0,50.0,30.0,31.0,22.0,13.0,36.0,46.0,48.0,15.0,34.0,283.0,14.0,26.0,60.0,26.0,24.0,11.0,45.0,293.0,49.0,260.0,36.0,47.0,31.0,22.0,21.0,35.0,43.0,22.0,46.0,45.0,198.0,29.0,36.0,36.0,25.0,18.0,48.0,15.0,16.0,34.0,34.0,51.0,45.0,34.0,42.0,23.0,28.0,22.0,15.0,246.0,17.0,28.0,45.0
35.25,67.0,51.0,51.0,48.0,54.0,130.0,49.0,43.0,62.0,46.0,46.0,107.0,60.0,260.0,254.0,38.0,230.0,41.0,40.0,34.0,42.0,28.0,36.0,83.0,61.0,36.0,42.0,55.0,54.0,33.0,262.0,42.0,231.0,47.0,36.0,35.0,78.0,24.0,37.0,33.0,34.0,31.0,49.0,29.0,30.0,23.0,14.0,36.0,47.0,49.0,15.0,36.0,282.0,14.0,28.0,62.0,26.0,24.0,11.0,43.0,294.0,47.0,261.0,37.0,47.0,29.0,23.0,19.0,34.0,40.0,21.0,48.0,46.0,197.0,32.0,35.0,35.0,26.0,19.0,47.0,16.0,18.0,33.0,38.0,52.0,45.0,37.0,45.0,25.0,29.0,24.0,16.0,245.0,19.0,26.0,45.0
35.5,70.0,49.0,50.0,49.0,55.0,126.0,46.0,44.0,61.0,48.0,46.0,106.0,59.0,260.0,256.0,37.0,233.0,40.0,40.0,35.0,40.0,26.0,35.0,83.0,62.0,35.0,40.0,54.0,55.0,31.0,262.0,40.0,231.0,48.0,34.0,39.0,79.0,24.0,36.0,29.0,32.0,31.0,49.0,30.0,30.0,20.0,12.0,35.0,46.0,47.0,13.0,35.0,283.0,12.0,26.0,63.0,24.0,22.0,11.0,44.0,292.0,48.0,260.0,36.0,47.0,29.0,24.0,18.0,33.0,42.0,20.0,45.0,48.0,198.0,29.0,35.0,36.0,24.0,18.0,47.0,16.0,14.0,31.0,36.0,52.0,43.0,33.0,44.0,22.0,29.0,21.0,15.0,247.0,18.0,27.0,46.0
35.75,65.0,46.0,47.0,49.0,53.0,126.0,47.0,43.0,59.0,45.0,44.0,104.0,58.0,259.0,255.0,39.0,232.0,40.0,39.0,35.0,37.0,26.0,34.0,82.0,61.0,35.0,39.0,53.0,55.0,30.0,262.0,41.0,229.0,45.0,34.0,34.0,77.0,24.0,35.0,27.0,32.0,30.0,47.0,28.0,29.0,19.0,12.0,34.0,45.0,46.0,13.0,35.0,283.0,13.0,26.0,62.0,23.0,22.0,11.0,42.0,293.0,47.0,259.0,36.0,47.0,28.0,22.0,18.0,34.0,39.0,17.0,45.0,45.0,200.0,30.0,37.0,35.0,25.0,16.0,47.0,13.0,16.0,33.0,35.0,52.0,46.0,36.0,43.0,24.0,30.0,21.0,14.0,245.0,16.0,27.0,45.0
36.0,66.0,48.0,51.0,50.0,52.0,126.0,46.0,44.0,60.0,46.0,46.0,105.0,61.0,260.0,256.0,37.0,233.0,40.0,38.0,36.0,40.0,26.0,33.0,83.0,60.0,37.0,40.0,54.0,55.0,31.0,262.0,41.0,231.0,47.0,35.0,37.0,78.0,26.0,36.0,29.0,32.0,29.0,48.0,29.0,29.0,22.0,11.0,36.0,44.0,47.0,14.0,35.0,285.0,13.0,27.0,62.0,25.0,22.0,11.0,41.0,294.0,48.0,261.0,37.0,49.0,31.0,24.0,18.0,33.0,40.0,20.0,47.0,46.0,201.0,29.0,35.0,35.0,25.0,18.0,48.0,14.0,14.0,35.0,35.0,53.0,43.0,35.0,42.0,23.0,28.0,22.0,15.0,245.0,18.0,27.0,43.0
36.25,67.0,50.0,50.0,49.0,55.0,126.0,48.0,42.0,60.0,48.0,45.0,107.0,60.0,263.0,255.0,39.0,235.0,42.0,41.0,34.0,40.0,28.0,37.0,83.0,62.0,37.0,40.0,54.0,55.0,32.0,263.0,40.0,232.0,48.0,34.0,37.0,77.0,27.0,35.0,32.0,32.0,30.0,48.0,27.0,31.0,21.0,13.0,36.0,45.0,48.0,15.0,36.0,284.0,12.0,28.0,63.0,24.0,23.0,11.0,45.0,293.0,48.0,262.0,37.0,49.0,29.0,21.0,19.0,35.0,44.0,21.0,46.0,47.0,203.0,31.0,37.0,36.0,25.0,20.0,47.0,15.0,15.0,33.0,35.0,54.0,46.0,35.0,44.0,24.0,29.0,23.0,17.0,247.0,19.0,29.0,45.0
36.5,67.0,51.0,51.0,50.0,54.0,126.0,46.0,41.0,61.0,47.0,45.0,105.0,59.0,261.0,254.0,36.0,235.0,39.0,38.0,33.0,40.0,25.0,35.0,81.0,62.0,37.0,40.0,52.0,54.0,29.0,262.0,42.0,231.0,48.0,35.0,35.0,78.0,25.0,36.0,27.0,33.0,29.0,46.0,29.0,27.0,19.0,11.0,34.0,46.0,50.0,13.0,36.0,283.0,12.0,27.0,63.0,25.0,23.0,11.0,43.0,292.0,51.0,262.0,36.0,50.0,29.0,21.0,19.0,35.0,43.0,19.0,47.0,50.0,204.0,31.0,35.0,35.0,24.0,19.0,49.0,14.0,15.0,33.0,35.0,54.0,49.0,39.0,43.0,24.0,31.0,21.0,14.0,244.0,19.0,27.0,46.0
36.75,67.0,51.0,50.0,49.0,53.0,128.0,45.0,42.0,59.0,48.0,44.0,105.0,59.0,261.0,254.0,36.0,238.0,41.0,41.0,35.0,40.0,27.0,33.0,81.0,62.0,36.0,41.0,55.0,56.0,32.0,262.0,39.0,232.0,48.0,35.0,37.0,79.0,25.0,36.0,31.0,33.0,29.0,50.0,28.0,28.0,21.0,13.0,34.0,44.0,47.0,15.0,34.0,284.0,12.0,26.0,66.0,25.0,24.0,11.0,42.0,295.0,47.0,261.0,35.0,47.0,29.0,23.0,17.0,33.0,41.0,18.0,44.0,46.0,204.0,28.0,34.0,34.0,25.0,18.0,48.0,14.0,14.0,32.0,36.0,53.0,47.0,38.0,42.0,24.0,30.0,19.0,16.0,244.0,17.0,27.0,43.0
37.0,67.0,48.0,49.0,50.0,55.0,129.0,48.0,43.0,60.0,49.0,45.0,108.0,59.0,262.0,257.0,39.0,238.0,40.0,42.0,36.0,41.0,24.0,36.0,82.0,61.0,36.0,42.0,55.0,57.0,31.0,264.0,41.0,233.0,49.0,36.0,38.0,78.0,25.0,37.0,32.0,34.0,30.0,49.0,30.0,30.0,21.0,13.0,36.0,46.0,48.0,14.0,35.0,284.0,12.0,27.0,68.0,26.0,23.0,11.0,44.0,296.0,50.0,264.0,36.0,48.0,31.0,24.0,20.0,33.0,44.0,20.0,46.0,47.0,207.0,29.0,37.0,37.0,26.0,18.0,48.0,14.0,16.0,33.0,34.0,50.0,47.0,38.0,42.0,26.0,30.0,23.0,16.0,246.0,20.0,27.0,43.0
37.25,67.0,47.0,52.0,50.0,55.0,130.0,48.0,45.0,62.0,49.0,46.0,107.0,58.0,262.0,257.0,38.0,239.0,41.0,42.0,37.0,42.0,28.0,37.0,82.0,62.0,37.0,43.0,54.0,56.0,32.0,264.0,42.0,234.0,49.0,36.0,38.0,78.0,26.0,39.0,31.0,35.0,31.0,48.0,31.0,33.0,26.0,13.0,37.0,46.0,47.0,14.0,36.0,284.0,15.0,28.0,67.0,26.0,25.0,11.0,42.0,295.0,50.0,263.0,37.0,47.0,32.0,24.0,21.0,36.0,42.0,23.0,46.0,47.0,206.0,31.0,37.0,36.0,24.0,19.0,48.0,16.0,18.0,35.0,36.0,51.0,47.0,35.0,43.0,25.0,32.0,24.0,15.0,248.0,19.0,30.0,48.0
37.5,66.0,48.0,47.0,47.0,53.0,124.0,46.0,40.0,61.0,46.0,44.0,106.0,60.0,259.0,255.0,37.0,237.0,39.0,40.0,33.0,41.0,26.0,35.0,81.0,62.0,36.0,39.0,52.0,54.0,29.0,263.0,40.0,233.0,47.0,33.0,35.0,76.0,26.0,34.0,28.0,31.0,28.0,46.0,28.0,29.0,21.0,11.0,36.0,45.0,47.0,13.0,34.0,281.0,13.0,27.0,66.0,25.0,20.0,11.0,42.0,292.0,46.0,262.0,35.0,47.0,28.0,21.0,18.0,34.0,38.0,20.0,48.0,45.0,207.0,29.0,35.0,34.0,25.0,17.0,47.0,13.0,16.0,30.0,37.0,50.0,45.0,34.0,41.0,23.0,27.0,22.0,15.0,246.0,18.0,27.0,44.0
37.75,67.0,50.0,50.0,51.0,55.0,132.0,47.0,44.0,61.0,47.0,44.0,107.0,61.0,262.0,255.0,38.0,241.0,41.0,40.0,34.0,42.0,26.0,36.0,82.0,62.0,37.0,41.0,54.0,55.0,32.0,263.0,43.0,233.0,47.0,36.0,34.0,80.0,28.0,38.0,33.0,34.0,29.0,51.0,29.0,29.0,23.0,12.0,34.0,46.0,46.0,14.0,36.0,283.0,14.0,28.0,69.0,25.0,23.0,11.0,41.0,295.0,48.0,263.0,39.0,47.0,31.0,23.0,20.0,35.0,41.0,21.0,46.0,49.0,208.0,30.0,35.0,36.0,25.0,19.0,48.0,14.0,14.0,34.0,35.0,51.0,48.0,38.0,45.0,26.0,32.0,23.0,17.0,246.0,16.0,28.0,44.0
38.0,66.0,43.0,47.0,44.0,53.0,126.0,43.0,41.0,59.0,44.0,42.0,104.0,57.0,259.0,255.0,37.0,239.0,39.0,38.0,34.0,40.0,23.0,35.0,80.0,62.0,35.0,37.0,51.0,55.0,27.0,263.0,38.0,232.0,45.0,32.0,34.0,76.0,23.0,34.0,26.0,32.0,26.0,44.0,26.0,28.0,20.0,11.0,35.0,43.0,47.0,13.0,32.0,283.0,11.0,26.0,66.0,23.0,21.0,11.0,40.0,292.0,47.0,261.0,35.0,46.0,27.0,19.0,16.0,33.0,39.0,18.0,44.0,44.0,205.0,26.0,35.0,33.0,24.0,16.0,45.0,12.0,12.0,32.0,35.0,51.0,42.0,33.0,41.0,20.0,26.0,20.0,13.0,246.0,17.0,26.0,43.0
38.25,66.0,46.0,49.0,47.0,53.0,125.0,46.0,41.0,61.0,45.0,42.0,105.0,57.0,259.0,254.0,37.0,241.0,39.0,39.0,33.0,41.0,27.0,35.0,81.0,60.0,33.0,40.0,54.0,53.0,28.0,262.0,39.0,235.0,45.0,32.0,35.0,74.0,24.0,33.0,26.0,31.0,29.0,45.0,27.0,29.0,20.0,13.0,34.0,45.0,46.0,13.0,34.0,281.0,11.0,26.0,68.0,24.0,23.0,11.0,41.0,295.0,47.0,260.0,35.0,44.0,27.0,22.0,19.0,35.0,41.0,19.0,47.0,44.0,208.0,29.0,35.0,34.0,24.0,18.0,47.0,13.0,16.0,31.0,34.0,48.0,44.0,33.0,42.0,22.0,28.0,22.0,14.0,248.0,17.0,27.0,46.0
38.5,66.0,45.0,48.0,48.0,51.0,126.0,44.0,41.0,61.0,46.0,43.0,104.0,60.0,261.0,255.0,36.0,241.0,38.0,39.0,34.0,38.0,25.0,33.0,81.0,60.0,34.0,38.0,53.0,54.0,28.0,263.0,41.0,234.0,46.0,34.0,34.0,75.0,25.0,34.0,27.0,30.0,28.0,43.0,25.0,28.0,18.0,11.0,33.0,45.0,48.0,13.0,33.0,282.0,13.0,26.0,69.0,24.0,20.0,11.0,42.0,294.0,47.0,261.0,35.0,46.0,28.0,20.0,17.0,33.0,40.0,18.0,46.0,44.0,208.0,27.0,35.0,35.0,24.0,18.0,46.0,14.0,12.0,31.0,35.0,51.0,42.0,35.0,41.0,23.0,28.0,23.0,14.0,246.0,16.0,25.0,46.0
38.75,63.0,46.0,49.0,47.0,55.0,125.0,43.0,41.0,58.0,46.0,43.0,105.0,62.0,261.0,256.0,38.0,242.0,38.0,38.0,35.0,38.0,23.0,34.0,81.0,62.0,36.0,39.0,53.0,54.0,29.0,264.0,40.0,236.0,47.0,32.0,34.0,78.0,24.0,34.0,30.0,33.0,27.0,44.0,26.0,28.0,19.0,11.0,33.0,44.0,48.0,12.0,35.0,283.0,12.0,28.0,69.0,24.0,20.0,11.0,43.0,295.0,47.0,262.0,37.0,47.0,26.0,21.0,18.0,32.0,39.0,18.0,46.0,46.0,211.0,31.0,35.0,35.0,24.0,18.0,48.0,12.0,12.0,33.0,34.0,51.0,46.0,36.0,41.0,22.0,31.0,23.0,15.0,246.0,18.0,26.0,46.0
39.0,64.0,45.0,47.0,45.0,52.0,124.0,42.0,38.0,57.0,44.0,40.0,103.0,59.0,259.0,257.0,35.0,241.0,37.0,36.0,33.0,37.0,23.0,32.0,79.0,57.0,32.0,34.0,50.0,52.0,26.0,262.0,39.0,232.0,43.0,31.0,32.0,73.0,23.0,31.0,24.0,29.0,26.0,41.0,25.0,25.0,17.0,11.0,33.0,44.0,44.0,11.0,32.0,282.0,11.0,24.0,68.0,22.0,20.0,11.0,38.0,291.0,45.0,261.0,33.0,45.0,27.0,19.0,16.0,30.0,36.0,15.0,43.0,44.0,209.0,25.0,33.0,32.0,22.0,14.0,46.0,11.0,11.0,31.0,32.0,47.0,41.0,31.0,41.0,22.0,27.0,20.0,13.0,246.0,15.0,27.0,43.0
39.25,66.0,47.0,50.0,49.0,54.0,129.0,45.0,40.0,61.0,45.0,44.0,106.0,64.0,261.0,257.0,38.0,245.0,41.0,40.0,37.0,42.0,24.0,35.0,83.0,61.0,34.0,39.0,55.0,55.0,30.0,263.0,42.0,236.0,46.0,34.0,37.0,77.0,24.0,35.0,29.0,32.0,29.0,45.0,29.0,29.0,20.0,13.0,34.0,45.0,47.0,14.0,35.0,283.0,12.0,27.0,72.0,26.0,21.0,11.0,42.0,295.0,49.0,260.0,36.0,46.0,29.0,23.0,18.0,32.0,42.0,20.0,45.0,47.0,213.0,28.0,34.0,35.0,23.0,18.0,48.0,15.0,15.0,32.0,36.0,50.0,44.0,34.0,42.0,22.0,28.0,20.0,14.0,246.0,19.0,29.0,46.0
39.5,66.0,50.0,50.0,50.0,55.0,132.0,47.0,41.0,61.0,48.0,44.0,108.0,65.0,262.0,257.0,39.0,245.0,41.0,41.0,36.0,41.0,27.0,36.0,83.0,61.0,37.0,41.0,55.0,57.0,31.0,264.0,40.0,237.0,48.0,34.0,36.0,77.0,24.0,37.0,29.0,32.0,31.0,46.0,28.0,29.0,22.0,14.0,37.0,48.0,48.0,15.0,36.0,285.0,12.0,28.0,71.0,26.0,23.0,11.0,43.0,296.0,48.0,261.0,36.0,49.0,28.0,21.0,18.0,35.0,42.0,20.0,44.0,47.0,214.0,31.0,36.0,37.0,26.0,19.0,48.0,15.0,17.0,34.0,36.0,52.0,47.0,38.0,44.0,26.0,29.0,22.0,15.0,248.0,19.0,30.0,45.0
39.75,65.0,44.0,45.0,45.0,51.0,135.0,44.0,40.0,59.0,43.0,41.0,104.0,64.0,260.0,255.0,36.0,245.0,37.0,37.0,33.0,37.0,24.0,32.0,78.0,60.0,31.0,36.0,51.0,55.0,27.0,263.0,37.0,237.0,42.0,33.0,33.0,73.0,23.0,34.0,28.0,32.0,26.0,42.0,25.0,27.0,20.0,11.0,34.0,42.0,46.0,11.0,31.0,282.0,11.0,24.0,67.0,22.0,20.0,11.0,40.0,294.0,46.0,260.0,34.0,43.0,27.0,19.0,17.0,31.0,39.0,17.0,43.0,46.0,212.0,26.0,33.0,34.0,23.0,15.0,45.0,12.0,13.0,30.0,33.0,47.0,41.0,32.0,41.0,21.0,27.0,18.0,12.0,246.0,17.0,26.0,42.0
40.0,64.0,45.0,48.0,45.0,52.0,138.0,43.0,40.0,58.0,45.0,41.0,105.0,64.0,259.0,255.0,36.0,245.0,40.0,38.0,36.0,40.0,26.0,36.0,82.0,60.0,35.0,36.0,52.0,52.0,28.0,263.0,39.0,237.0,45.0,33.0,35.0,74.0,24.0,32.0,27.0,32.0,26.0,42.0,23.0,29.0,21.0,11.0,34.0,44.0,45.0,13.0,34.0,283.0,12.0,26.0,72.0,25.0,22.0,11.0,41.0,294.0,43.0,259.0,35.0,46.0,28.0,19.0,19.0,33.0,40.0,20.0,45.0,43.0,214.0,28.0,35.0,35.0,23.0,18.0,46.0,14.0,15.0,31.0,34.0,48.0,43.0,34.0,41.0,22.0,25.0,22.0,14.0,250.0,17.0,28.0,45.0
40.25,65.0,44.0,47.0,46.0,52.0,141.0,45.0,37.0,59.0,45.0,42.0,105.0,65.0,260.0,256.0,36.0,245.0,39.0,39.0,36.0,42.0,26.0,34.0,81.0,60.0,31.0,37.0,51.0,53.0,27.0,263.0,39.0,237.0,46.0,33.0,32.0,74.0,22.0,32.0,25.0,31.0,26.0,40.0,26.0,27.0,19.0,11.0,35.0,44.0,47.0,13.0,33.0,283.0,11.0,26.0,73.0,23.0,22.0,11.0,41.0,294.0,46.0,261.0,35.0,44.0,28.0,19.0,18.0,33.0,38.0,19.0,45.0,45.0,215.0,27.0,34.0,33.0,23.0,16.0,47.0,13.0,14.0,33.0,36.0,47.0,41.0,32.0,41.0,20.0,27.0,21.0,14.0,248.0,17.0,28.0,44.0
40.5,63.0,46.0,47.0,46.0,52.0,143.0,44.0,39.0,58.0,45.0,43.0,103.0,64.0,261.0,257.0,37.0,245.0,38.0,39.0,34.0,41.0,25.0,35.0,82.0,61.0,35.0,37.0,52.0,52.0,25.0,264.0,40.0,237.0,46.0,32.0,34.0,74.0,23.0,33.0,27.0,30.0,26.0,40.0,24.0,26.0,19.0,11.0,33.0,44.0,46.0,12.0,34.0,284.0,11.0,24.0,72.0,23.0,22.0,11.0,41.0,294.0,46.0,262.0,35.0,43.0,26.0,19.0,16.0,33.0,39.0,18.0,45.0,46.0,215.0,28.0,35.0,34.0,22.0,16.0,45.0,12.0,12.0,32.0,33.0,49.0,45.0,33.0,42.0,21.0,28.0,22.0,15.0,246.0,16.0,25.0,45.0
40.75,64.0,48.0,48.0,48.0,54.0,152.0,46.0,39.0,59.0,47.0,42.0,107.0,70.0,262.0,257.0,37.0,250.0,39.0,42.0,35.0,41.0,25.0,35.0,83.0,62.0,35.0,39.0,53.0,54.0,29.0,264.0,40.0,238.0,48.0,34.0,35.0,77.0,26.0,36.0,30.0,34.0,28.0,45.0,27.0,27.0,21.0,11.0,36.0,45.0,47.0,14.0,35.0,283.0,12.0,25.0,74.0,24.0,21.0,11.0,41.0,294.0,50.0,262.0,36.0,46.0,31.0,22.0,17.0,34.0,40.0,19.0,46.0,47.0,220.0,29.0,35.0,36.0,24.0,15.0,46.0,12.0,15.0,32.0,34.0,49.0,46.0,35.0,45.0,25.0,31.0,20.0,16.0,246.0,20.0,28.0,43.0
41.0,65.0,47.0,49.0,48.0,50.0,153.0,42.0,39.0,58.0,45.0,41.0,106.0,70.0,260.0,257.0,34.0,248.0,38.0,38.0,36.0,40.0,25.0,35.0,80.0,59.0,34.0,36.0,53.0,53.0,29.0,263.0,38.0,237.0,46.0,32.0,33.0,74.0,24.0,34.0,28.0,31.0,27.0,43.0,25.0,28.0,20.0,11.0,33.0,45.0,45.0,14.0,33.0,283.0,12.0,24.0,72.0,21.0,19.0,11.0,43.0,294.0,46.0,261.0,34.0,44.0,26.0,19.0,15.0,32.0,40.0,19.0,44.0,44.0,217.0,26.0,32.0,34.0,23.0,17.0,45.0,13.0,13.0,29.0,32.0,49.0,43.0,33.0,42.0,21.0,29.0,20.0,11.0,248.0,15.0,28.0,42.0
41.25,66.0,46.0,49.0,48.0,54.0,158.0,44.0,40.0,58.0,45.0,44.0,106.0,72.0,263.0,258.0,39.0,249.0,39.0,41.0,34.0,41.0,24.0,33.0,81.0,62.0,34.0,39.0,56.0,54.0,29.0,265.0,40.0,239.0,46.0,34.0,34.0,78.0,24.0,35.0,28.0,32.0,28.0,43.0,25.0,28.0,19.0,11.0,34.0,47.0,46.0,13.0,34.0,284.0,11.0,27.0,74.0,23.0,21.0,11.0,41.0,294.0,49.0,262.0,34.0,48.0,29.0,21.0,16.0,33.0,39.0,19.0,46.0,46.0,219.0,30.0,36.0,37.0,22.0,19.0,45.0,13.0,14.0,30.0,36.0,51.0,45.0,34.0,42.0,23.0,30.0,23.0,16.0,246.0,16.0,27.0,46.0
41.5,63.0,46.0,47.0,45.0,51.0,161.0,42.0,37.0,56.0,44.0,39.0,106.0,71.0,262.0,256.0,35.0,249.0,37.0,38.0,33.0,41.0,22.0,32.0,80.0,60.0,32.0,36.0,49.0,52.0,27.0,263.0,37.0,237.0,44.0,31.0,32.0,74.0,22.0,32.0,26.0,29.0,25.0,43.0,23.0,27.0,19.0,11.0,32.0,42.0,43.0,11.0,31.0,285.0,11.0,22.0,73.0,22.0,17.0,11.0,41.0,294.0,45.0,262.0,33.0,42.0,24.0,19.0,16.0,32.0,39.0,18.0,42.0,42.0,219.0,25.0,33.0,32.0,21.0,13.0,44.0,11.0,12.0,29.0,34.0,47.0,41.0,32.0,39.0,19.0,26.0,19.0,11.0,245.0,15.0,26.0,40.0
41.75,63.0,46.0,47.0,46.0,52.0,161.0,44.0,39.0,58.0,44.0,41.0,105.0,73.0,261.0,257.0,36.0,250.0,42.0,37.0,35.0,40.0,24.0,33.0,82.0,60.0,34.0,38.0,52.0,53.0,27.0,263.0,39.0,239.0,47.0,33.0,33.0,74.0,24.0,34.0,26.0,32.0,26.0,43.0,26.0,28.0,19.0,13.0,35.0,45.0,47.0,13.0,33.0,286.0,12.0,27.0,75.0,23.0,19.0,11.0,41.0,294.0,48.0,261.0,34.0,45.0,25.0,19.0,16.0,33.0,40.0,17.0,47.0,44.0,219.0,29.0,37.0,36.0,23.0,17.0,46.0,13.0,13.0,31.0,36.0,48.0,43.0,32.0,41.0,21.0,27.0,22.0,15.0,249.0,18.0,28.0,45.0
42.0,65.0,46.0,48.0,47.0,53.0,167.0,41.0,39.0,60.0,45.0,40.0,106.0,77.0,261.0,257.0,38.0,251.0,39.0,40.0,35.0,43.0,24.0,34.0,82.0,62.0,33.0,39.0,52.0,54.0,28.0,264.0,41.0,239.0,48.0,34.0,36.0,76.0,23.0,36.0,29.0,32.0,27.0,44.0,27.0,28.0,20.0,11.0,34.0,44.0,46.0,15.0,33.0,285.0,12.0,27.0,76.0,23.0,23.0,11.0,41.0,295.0,48.0,262.0,36.0,45.0,29.0,22.0,16.0,34.0,39.0,19.0,44.0,46.0,222.0,28.0,34.0,34.0,22.0,18.0,46.0,13.0,15.0,30.0,36.0,49.0,43.0,32.0,41.0,24.0,30.0,20.0,15.0,248.0,17.0,29.0,42.0
