Data File,C:\Program Files\Biolog\OL_DC_23\PMX\Data_2019\03\_18-8961_Escherichia coli__2_37_PMX_438_3#1#2019_A_12B_23.oka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.75,60.0,50.0,52.0,54.0,54.0,176.0,33.0,51.0,55.0,59.0,48.0,102.0,281.0,224.0,236.0,42.0,61.0,36.0,32.0,37.0,45.0,20.0,30.0,154.0,250.0,33.0,38.0,49.0,47.0,43.0,264.0,31.0,275.0,49.0,33.0,52.0,282.0,31.0,36.0,34.0,32.0,44.0,51.0,34.0,16.0,24.0,15.0,34.0,48.0,38.0,27.0,25.0,276.0,11.0,22.0,21.0,242.0,15.0,11.0,54.0,312.0,37.0,263.0,26.0,40.0,28.0,26.0,22.0,38.0,43.0,20.0,33.0,34.0,54.0,22.0,23.0,42.0,14.0,11.0,33.0,13.0,11.0,30.0,37.0,52.0,32.0,31.0,20.0,22.0,11.0,23.0,23.0,264.0,19.0,33.0,50.0
43.0,61.0,54.0,53.0,55.0,55.0,183.0,35.0,52.0,55.0,61.0,49.0,103.0,283.0,225.0,238.0,43.0,65.0,36.0,34.0,39.0,45.0,21.0,33.0,158.0,254.0,34.0,39.0,50.0,49.0,46.0,266.0,34.0,278.0,51.0,36.0,53.0,283.0,34.0,40.0,39.0,33.0,48.0,56.0,39.0,19.0,26.0,16.0,34.0,49.0,38.0,29.0,26.0,278.0,13.0,22.0,22.0,244.0,18.0,11.0,55.0,312.0,37.0,265.0,28.0,44.0,31.0,27.0,24.0,42.0,43.0,24.0,34.0,36.0,57.0,22.0,25.0,43.0,15.0,11.0,34.0,14.0,14.0,34.0,39.0,53.0,35.0,31.0,23.0,24.0,13.0,27.0,24.0,265.0,19.0,36.0,51.0
43.25,64.0,55.0,56.0,58.0,56.0,184.0,34.0,55.0,56.0,60.0,49.0,104.0,284.0,227.0,239.0,45.0,69.0,35.0,36.0,38.0,47.0,22.0,35.0,161.0,256.0,33.0,39.0,52.0,51.0,44.0,268.0,33.0,279.0,51.0,36.0,53.0,284.0,35.0,41.0,38.0,34.0,47.0,57.0,40.0,20.0,26.0,18.0,34.0,49.0,39.0,32.0,29.0,277.0,12.0,24.0,24.0,245.0,17.0,11.0,56.0,312.0,37.0,265.0,28.0,44.0,33.0,28.0,25.0,42.0,45.0,22.0,34.0,35.0,58.0,25.0,26.0,42.0,16.0,12.0,35.0,13.0,15.0,33.0,39.0,51.0,35.0,34.0,23.0,25.0,13.0,28.0,24.0,265.0,19.0,36.0,51.0
43.5,64.0,55.0,55.0,58.0,56.0,186.0,36.0,56.0,57.0,64.0,51.0,106.0,284.0,226.0,240.0,48.0,71.0,39.0,36.0,40.0,50.0,24.0,34.0,165.0,258.0,37.0,40.0,54.0,52.0,48.0,268.0,35.0,279.0,52.0,37.0,54.0,284.0,36.0,43.0,39.0,36.0,47.0,55.0,39.0,21.0,27.0,19.0,35.0,50.0,41.0,32.0,32.0,278.0,14.0,26.0,23.0,246.0,16.0,12.0,57.0,310.0,37.0,267.0,30.0,43.0,33.0,27.0,25.0,41.0,45.0,25.0,36.0,39.0,59.0,26.0,25.0,43.0,19.0,12.0,37.0,15.0,16.0,32.0,38.0,54.0,37.0,35.0,26.0,25.0,14.0,27.0,27.0,266.0,22.0,37.0,55.0
43.75,64.0,54.0,55.0,57.0,55.0,185.0,35.0,54.0,54.0,61.0,49.0,102.0,284.0,228.0,239.0,44.0,71.0,37.0,34.0,39.0,47.0,20.0,33.0,164.0,261.0,33.0,41.0,53.0,51.0,43.0,268.0,32.0,279.0,49.0,36.0,52.0,283.0,35.0,44.0,38.0,33.0,48.0,57.0,38.0,19.0,24.0,17.0,34.0,50.0,39.0,32.0,29.0,279.0,12.0,24.0,22.0,247.0,13.0,11.0,55.0,312.0,38.0,269.0,27.0,43.0,32.0,29.0,23.0,40.0,43.0,20.0,33.0,36.0,59.0,22.0,25.0,41.0,14.0,11.0,33.0,14.0,12.0,32.0,37.0,51.0,37.0,33.0,24.0,25.0,14.0,25.0,26.0,264.0,17.0,34.0,50.0
44.0,61.0,52.0,52.0,53.0,54.0,179.0,32.0,49.0,56.0,61.0,48.0,100.0,282.0,225.0,238.0,42.0,69.0,36.0,32.0,38.0,46.0,19.0,33.0,170.0,254.0,32.0,37.0,49.0,48.0,43.0,265.0,35.0,276.0,49.0,34.0,51.0,281.0,32.0,37.0,35.0,31.0,45.0,52.0,37.0,18.0,25.0,14.0,33.0,48.0,37.0,27.0,26.0,275.0,11.0,23.0,24.0,245.0,14.0,11.0,56.0,313.0,35.0,263.0,29.0,42.0,30.0,28.0,23.0,39.0,43.0,22.0,34.0,35.0,55.0,22.0,25.0,42.0,13.0,11.0,34.0,15.0,13.0,31.0,37.0,52.0,33.0,31.0,22.0,25.0,12.0,26.0,26.0,263.0,18.0,36.0,50.0
44.25,62.0,54.0,54.0,55.0,53.0,182.0,32.0,52.0,56.0,60.0,49.0,103.0,282.0,226.0,239.0,43.0,75.0,37.0,36.0,38.0,48.0,21.0,34.0,170.0,258.0,35.0,37.0,52.0,50.0,45.0,267.0,33.0,279.0,49.0,37.0,53.0,284.0,34.0,41.0,36.0,31.0,47.0,53.0,37.0,20.0,27.0,17.0,33.0,49.0,38.0,31.0,30.0,278.0,12.0,24.0,23.0,246.0,17.0,11.0,55.0,311.0,37.0,265.0,28.0,43.0,32.0,28.0,24.0,42.0,45.0,23.0,35.0,36.0,57.0,24.0,23.0,42.0,16.0,11.0,35.0,14.0,13.0,34.0,38.0,51.0,34.0,34.0,23.0,25.0,13.0,28.0,24.0,265.0,20.0,36.0,51.0
44.5,57.0,48.0,51.0,50.0,51.0,168.0,31.0,45.0,54.0,58.0,47.0,99.0,279.0,222.0,235.0,40.0,66.0,32.0,32.0,35.0,44.0,21.0,32.0,170.0,252.0,31.0,32.0,48.0,42.0,41.0,265.0,31.0,276.0,47.0,33.0,48.0,281.0,31.0,32.0,30.0,31.0,40.0,44.0,35.0,17.0,24.0,15.0,32.0,49.0,35.0,28.0,26.0,277.0,11.0,22.0,21.0,246.0,13.0,11.0,56.0,312.0,35.0,261.0,26.0,41.0,29.0,24.0,22.0,40.0,38.0,20.0,30.0,31.0,55.0,20.0,26.0,39.0,14.0,11.0,32.0,13.0,14.0,32.0,36.0,53.0,34.0,29.0,21.0,23.0,12.0,25.0,25.0,266.0,18.0,35.0,49.0
44.75,56.0,48.0,51.0,47.0,49.0,167.0,29.0,46.0,54.0,59.0,47.0,100.0,280.0,221.0,237.0,38.0,68.0,33.0,28.0,34.0,44.0,20.0,30.0,176.0,252.0,32.0,32.0,44.0,41.0,38.0,262.0,29.0,273.0,46.0,32.0,46.0,280.0,30.0,29.0,28.0,27.0,40.0,44.0,34.0,18.0,22.0,14.0,33.0,47.0,34.0,26.0,23.0,276.0,11.0,20.0,21.0,243.0,12.0,11.0,53.0,310.0,33.0,259.0,25.0,37.0,24.0,24.0,21.0,37.0,37.0,17.0,32.0,31.0,52.0,19.0,22.0,40.0,13.0,11.0,31.0,11.0,11.0,30.0,34.0,48.0,29.0,30.0,17.0,22.0,11.0,25.0,22.0,265.0,16.0,33.0,49.0
45.0,59.0,51.0,54.0,51.0,53.0,169.0,34.0,48.0,57.0,60.0,49.0,101.0,283.0,222.0,238.0,42.0,72.0,35.0,34.0,39.0,48.0,23.0,33.0,179.0,254.0,31.0,34.0,49.0,43.0,42.0,266.0,34.0,275.0,50.0,35.0,50.0,283.0,35.0,33.0,29.0,32.0,42.0,46.0,37.0,19.0,26.0,17.0,36.0,52.0,39.0,28.0,27.0,279.0,11.0,23.0,22.0,247.0,17.0,11.0,57.0,313.0,36.0,262.0,30.0,43.0,29.0,27.0,25.0,42.0,42.0,22.0,32.0,35.0,57.0,21.0,27.0,39.0,16.0,11.0,36.0,15.0,15.0,34.0,39.0,52.0,37.0,32.0,23.0,26.0,14.0,27.0,29.0,268.0,19.0,36.0,51.0
45.25,62.0,52.0,55.0,56.0,54.0,180.0,37.0,54.0,57.0,62.0,50.0,104.0,284.0,226.0,239.0,43.0,78.0,38.0,33.0,38.0,49.0,25.0,33.0,185.0,260.0,33.0,39.0,51.0,48.0,45.0,267.0,34.0,277.0,51.0,34.0,52.0,283.0,34.0,39.0,37.0,33.0,44.0,49.0,37.0,18.0,25.0,19.0,34.0,50.0,38.0,30.0,28.0,280.0,11.0,21.0,22.0,248.0,17.0,11.0,57.0,312.0,36.0,265.0,29.0,43.0,31.0,28.0,24.0,41.0,43.0,22.0,33.0,35.0,57.0,23.0,26.0,42.0,16.0,12.0,34.0,15.0,14.0,34.0,38.0,53.0,31.0,31.0,24.0,24.0,15.0,26.0,26.0,267.0,17.0,36.0,51.0
45.5,59.0,48.0,50.0,51.0,51.0,171.0,32.0,49.0,56.0,59.0,48.0,101.0,283.0,225.0,237.0,40.0,78.0,34.0,31.0,34.0,45.0,22.0,31.0,185.0,255.0,32.0,33.0,48.0,44.0,39.0,265.0,30.0,274.0,49.0,33.0,49.0,283.0,33.0,33.0,32.0,28.0,41.0,44.0,35.0,17.0,21.0,14.0,32.0,48.0,38.0,27.0,26.0,278.0,11.0,22.0,19.0,246.0,14.0,11.0,55.0,311.0,33.0,263.0,28.0,41.0,29.0,25.0,21.0,40.0,41.0,18.0,33.0,32.0,54.0,19.0,25.0,41.0,14.0,11.0,32.0,12.0,12.0,31.0,34.0,52.0,34.0,30.0,21.0,22.0,11.0,26.0,24.0,265.0,14.0,32.0,48.0
45.75,58.0,50.0,52.0,53.0,53.0,183.0,33.0,50.0,53.0,57.0,45.0,100.0,282.0,227.0,239.0,40.0,84.0,34.0,31.0,37.0,46.0,21.0,31.0,186.0,258.0,31.0,35.0,51.0,46.0,43.0,265.0,30.0,276.0,47.0,32.0,49.0,281.0,33.0,37.0,33.0,29.0,45.0,50.0,35.0,16.0,24.0,15.0,31.0,47.0,39.0,27.0,26.0,277.0,11.0,21.0,21.0,247.0,13.0,11.0,54.0,312.0,33.0,265.0,26.0,40.0,28.0,25.0,23.0,39.0,42.0,21.0,31.0,31.0,55.0,20.0,23.0,40.0,13.0,11.0,33.0,11.0,11.0,31.0,35.0,48.0,31.0,29.0,19.0,24.0,11.0,23.0,21.0,264.0,18.0,34.0,49.0
46.0,60.0,48.0,53.0,53.0,52.0,172.0,31.0,49.0,55.0,59.0,46.0,103.0,282.0,227.0,239.0,40.0,82.0,35.0,32.0,36.0,47.0,22.0,32.0,190.0,258.0,33.0,35.0,50.0,44.0,43.0,266.0,32.0,275.0,48.0,34.0,49.0,282.0,33.0,33.0,32.0,32.0,41.0,47.0,34.0,19.0,24.0,17.0,33.0,50.0,38.0,28.0,25.0,277.0,11.0,22.0,21.0,247.0,13.0,11.0,55.0,311.0,35.0,263.0,27.0,42.0,28.0,25.0,22.0,39.0,40.0,20.0,33.0,35.0,56.0,21.0,24.0,41.0,16.0,11.0,35.0,14.0,15.0,33.0,36.0,53.0,34.0,29.0,20.0,25.0,13.0,26.0,25.0,266.0,18.0,33.0,49.0
46.25,57.0,48.0,51.0,51.0,50.0,171.0,33.0,47.0,54.0,57.0,46.0,99.0,280.0,222.0,238.0,38.0,84.0,34.0,31.0,35.0,44.0,19.0,30.0,189.0,254.0,31.0,34.0,46.0,43.0,41.0,265.0,31.0,274.0,47.0,33.0,49.0,280.0,32.0,30.0,30.0,29.0,42.0,45.0,33.0,17.0,22.0,16.0,34.0,51.0,37.0,28.0,26.0,277.0,11.0,22.0,21.0,246.0,14.0,11.0,57.0,313.0,36.0,262.0,26.0,41.0,26.0,23.0,22.0,39.0,40.0,19.0,34.0,35.0,53.0,23.0,25.0,40.0,13.0,11.0,33.0,11.0,12.0,31.0,35.0,52.0,33.0,30.0,19.0,24.0,12.0,25.0,23.0,266.0,18.0,32.0,49.0
46.5,59.0,47.0,52.0,51.0,52.0,171.0,31.0,46.0,53.0,59.0,47.0,101.0,280.0,224.0,239.0,40.0,87.0,35.0,31.0,34.0,45.0,19.0,31.0,192.0,256.0,30.0,33.0,48.0,43.0,43.0,266.0,30.0,275.0,46.0,31.0,50.0,281.0,32.0,32.0,30.0,30.0,43.0,43.0,34.0,16.0,22.0,12.0,32.0,49.0,37.0,27.0,25.0,277.0,11.0,22.0,20.0,249.0,13.0,11.0,55.0,311.0,34.0,263.0,28.0,40.0,28.0,24.0,21.0,39.0,40.0,20.0,32.0,33.0,54.0,20.0,25.0,40.0,12.0,11.0,33.0,12.0,13.0,33.0,33.0,51.0,31.0,30.0,20.0,21.0,11.0,24.0,24.0,266.0,17.0,34.0,49.0
46.75,58.0,49.0,51.0,51.0,53.0,172.0,34.0,46.0,55.0,61.0,48.0,104.0,283.0,224.0,240.0,41.0,91.0,34.0,31.0,37.0,46.0,23.0,32.0,198.0,257.0,33.0,35.0,47.0,45.0,42.0,267.0,32.0,275.0,48.0,34.0,51.0,282.0,33.0,34.0,32.0,32.0,42.0,45.0,35.0,21.0,23.0,17.0,34.0,49.0,38.0,29.0,26.0,278.0,11.0,22.0,22.0,248.0,15.0,11.0,55.0,313.0,36.0,264.0,26.0,43.0,29.0,26.0,23.0,40.0,42.0,20.0,36.0,35.0,57.0,22.0,25.0,41.0,14.0,11.0,35.0,16.0,12.0,33.0,35.0,54.0,34.0,30.0,22.0,25.0,13.0,26.0,26.0,267.0,20.0,35.0,48.0
47.0,59.0,50.0,52.0,53.0,52.0,172.0,34.0,48.0,58.0,62.0,52.0,104.0,282.0,225.0,241.0,41.0,92.0,39.0,33.0,37.0,50.0,25.0,33.0,201.0,259.0,34.0,35.0,49.0,45.0,43.0,266.0,33.0,275.0,48.0,34.0,50.0,282.0,34.0,34.0,33.0,32.0,42.0,44.0,36.0,21.0,27.0,17.0,36.0,50.0,40.0,29.0,25.0,279.0,11.0,22.0,23.0,248.0,17.0,11.0,57.0,313.0,36.0,264.0,29.0,42.0,28.0,26.0,23.0,42.0,41.0,22.0,34.0,35.0,57.0,23.0,27.0,42.0,16.0,11.0,36.0,16.0,15.0,34.0,36.0,54.0,34.0,31.0,23.0,26.0,13.0,26.0,27.0,268.0,19.0,36.0,52.0
47.25,60.0,51.0,51.0,53.0,54.0,186.0,32.0,53.0,54.0,58.0,47.0,101.0,282.0,228.0,241.0,42.0,103.0,34.0,33.0,36.0,47.0,21.0,32.0,202.0,264.0,31.0,34.0,50.0,48.0,41.0,267.0,30.0,278.0,48.0,34.0,51.0,282.0,32.0,42.0,35.0,32.0,45.0,51.0,36.0,16.0,23.0,14.0,31.0,48.0,38.0,28.0,25.0,277.0,11.0,20.0,22.0,250.0,14.0,11.0,54.0,313.0,36.0,268.0,27.0,42.0,29.0,26.0,20.0,39.0,42.0,19.0,32.0,35.0,54.0,20.0,22.0,42.0,13.0,11.0,33.0,12.0,13.0,30.0,35.0,52.0,32.0,31.0,20.0,20.0,11.0,22.0,22.0,262.0,17.0,34.0,48.0
47.5,66.0,56.0,58.0,58.0,58.0,192.0,37.0,57.0,57.0,61.0,49.0,105.0,286.0,232.0,244.0,47.0,110.0,38.0,36.0,42.0,51.0,24.0,34.0,205.0,269.0,37.0,41.0,55.0,52.0,46.0,271.0,35.0,281.0,51.0,36.0,54.0,286.0,37.0,47.0,39.0,36.0,53.0,56.0,39.0,19.0,29.0,18.0,35.0,50.0,44.0,32.0,31.0,282.0,15.0,23.0,25.0,253.0,17.0,11.0,59.0,313.0,38.0,273.0,29.0,47.0,32.0,29.0,25.0,43.0,46.0,24.0,35.0,40.0,60.0,25.0,25.0,46.0,16.0,12.0,35.0,14.0,15.0,36.0,37.0,55.0,38.0,35.0,25.0,24.0,15.0,26.0,25.0,265.0,21.0,36.0,52.0
47.75,59.0,51.0,53.0,54.0,53.0,184.0,33.0,50.0,53.0,59.0,46.0,102.0,284.0,229.0,242.0,41.0,107.0,34.0,33.0,39.0,48.0,22.0,32.0,206.0,265.0,32.0,38.0,51.0,50.0,43.0,267.0,33.0,277.0,48.0,34.0,49.0,282.0,33.0,40.0,34.0,30.0,47.0,50.0,36.0,17.0,23.0,15.0,32.0,48.0,37.0,28.0,27.0,280.0,11.0,21.0,21.0,251.0,14.0,11.0,55.0,313.0,34.0,269.0,26.0,41.0,29.0,26.0,22.0,38.0,42.0,21.0,32.0,33.0,54.0,22.0,24.0,43.0,15.0,11.0,32.0,13.0,12.0,33.0,34.0,52.0,32.0,31.0,22.0,23.0,11.0,24.0,23.0,263.0,17.0,34.0,48.0
