Data File,C:\Program Files\Biolog\OL_DC_23\PMX\Data_2019\02\_13-0358_Escherichia coli__2_37_PMX_438_2#25#2019_A_12B_23.oka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.75,64.0,46.0,60.0,53.0,51.0,160.0,27.0,47.0,60.0,53.0,58.0,96.0,124.0,251.0,207.0,39.0,74.0,26.0,28.0,34.0,45.0,18.0,33.0,230.0,60.0,28.0,34.0,53.0,44.0,22.0,262.0,25.0,260.0,40.0,33.0,46.0,82.0,23.0,25.0,18.0,27.0,36.0,53.0,18.0,27.0,24.0,17.0,34.0,45.0,26.0,16.0,31.0,284.0,11.0,18.0,18.0,88.0,14.0,11.0,47.0,293.0,30.0,264.0,26.0,46.0,24.0,19.0,11.0,25.0,37.0,20.0,37.0,33.0,56.0,27.0,24.0,57.0,20.0,14.0,39.0,16.0,16.0,35.0,40.0,51.0,27.0,34.0,25.0,24.0,17.0,22.0,18.0,275.0,30.0,34.0,43.0
43.0,63.0,45.0,60.0,52.0,49.0,159.0,26.0,46.0,58.0,52.0,58.0,100.0,124.0,252.0,207.0,37.0,76.0,23.0,26.0,32.0,44.0,18.0,35.0,229.0,59.0,29.0,35.0,52.0,43.0,20.0,260.0,24.0,258.0,38.0,33.0,44.0,80.0,22.0,25.0,19.0,29.0,35.0,51.0,17.0,24.0,20.0,16.0,33.0,43.0,27.0,16.0,28.0,283.0,11.0,15.0,18.0,89.0,13.0,11.0,47.0,292.0,29.0,263.0,26.0,46.0,23.0,18.0,13.0,25.0,37.0,20.0,37.0,32.0,55.0,24.0,24.0,56.0,20.0,12.0,38.0,16.0,15.0,34.0,40.0,51.0,28.0,32.0,26.0,24.0,16.0,22.0,17.0,274.0,28.0,35.0,43.0
43.25,65.0,47.0,60.0,54.0,50.0,164.0,28.0,48.0,58.0,53.0,58.0,100.0,127.0,253.0,208.0,38.0,79.0,25.0,29.0,34.0,46.0,18.0,34.0,230.0,58.0,29.0,36.0,54.0,46.0,20.0,262.0,27.0,260.0,39.0,33.0,47.0,80.0,23.0,28.0,19.0,27.0,37.0,56.0,18.0,25.0,22.0,16.0,33.0,45.0,27.0,16.0,31.0,282.0,11.0,18.0,19.0,94.0,14.0,11.0,45.0,291.0,30.0,264.0,26.0,48.0,24.0,22.0,14.0,25.0,38.0,21.0,37.0,33.0,57.0,25.0,25.0,57.0,18.0,14.0,39.0,14.0,18.0,33.0,39.0,52.0,29.0,35.0,28.0,26.0,17.0,23.0,17.0,273.0,31.0,36.0,42.0
43.5,68.0,49.0,63.0,58.0,51.0,171.0,28.0,49.0,57.0,55.0,57.0,101.0,128.0,255.0,208.0,41.0,89.0,26.0,30.0,36.0,48.0,18.0,35.0,229.0,62.0,32.0,38.0,57.0,48.0,23.0,261.0,28.0,261.0,40.0,34.0,47.0,83.0,24.0,31.0,21.0,29.0,39.0,61.0,21.0,25.0,22.0,17.0,31.0,44.0,29.0,16.0,32.0,284.0,12.0,19.0,19.0,94.0,12.0,11.0,46.0,294.0,30.0,267.0,27.0,49.0,28.0,21.0,14.0,25.0,38.0,22.0,37.0,34.0,58.0,24.0,22.0,56.0,19.0,12.0,38.0,15.0,17.0,34.0,39.0,51.0,30.0,33.0,27.0,26.0,17.0,20.0,15.0,271.0,29.0,36.0,42.0
43.75,67.0,48.0,60.0,56.0,53.0,170.0,27.0,48.0,55.0,53.0,57.0,102.0,130.0,254.0,209.0,38.0,89.0,24.0,30.0,34.0,47.0,16.0,32.0,228.0,62.0,29.0,39.0,55.0,51.0,21.0,261.0,27.0,263.0,39.0,33.0,48.0,83.0,23.0,32.0,21.0,27.0,41.0,61.0,20.0,25.0,21.0,19.0,32.0,44.0,29.0,17.0,32.0,283.0,11.0,20.0,21.0,96.0,12.0,11.0,48.0,294.0,31.0,266.0,25.0,46.0,27.0,23.0,13.0,26.0,40.0,22.0,38.0,33.0,57.0,27.0,23.0,57.0,20.0,11.0,39.0,14.0,18.0,32.0,40.0,51.0,32.0,33.0,27.0,29.0,16.0,23.0,18.0,270.0,31.0,35.0,44.0
44.0,67.0,48.0,62.0,56.0,52.0,169.0,26.0,49.0,57.0,54.0,58.0,100.0,132.0,254.0,209.0,41.0,89.0,27.0,30.0,35.0,47.0,18.0,34.0,228.0,61.0,28.0,37.0,55.0,47.0,21.0,263.0,27.0,263.0,39.0,34.0,45.0,83.0,23.0,29.0,20.0,29.0,38.0,61.0,18.0,25.0,22.0,21.0,32.0,43.0,26.0,14.0,33.0,283.0,11.0,20.0,20.0,98.0,12.0,11.0,49.0,293.0,28.0,268.0,26.0,49.0,28.0,23.0,12.0,26.0,38.0,24.0,37.0,31.0,56.0,25.0,24.0,56.0,19.0,12.0,38.0,14.0,16.0,33.0,40.0,50.0,29.0,35.0,25.0,28.0,15.0,22.0,17.0,272.0,31.0,36.0,43.0
44.25,67.0,48.0,62.0,58.0,54.0,168.0,26.0,50.0,58.0,56.0,58.0,102.0,133.0,255.0,209.0,39.0,92.0,28.0,30.0,37.0,49.0,19.0,36.0,229.0,63.0,33.0,39.0,58.0,47.0,25.0,263.0,29.0,262.0,42.0,35.0,47.0,82.0,25.0,31.0,23.0,29.0,41.0,61.0,23.0,28.0,25.0,21.0,34.0,43.0,31.0,18.0,34.0,284.0,13.0,21.0,22.0,99.0,13.0,12.0,49.0,293.0,33.0,269.0,28.0,51.0,30.0,24.0,16.0,30.0,40.0,22.0,39.0,34.0,59.0,27.0,25.0,57.0,22.0,16.0,40.0,16.0,17.0,34.0,41.0,53.0,28.0,35.0,28.0,27.0,17.0,25.0,19.0,272.0,31.0,37.0,44.0
44.5,60.0,41.0,58.0,45.0,45.0,155.0,22.0,40.0,52.0,46.0,52.0,96.0,133.0,249.0,208.0,32.0,77.0,22.0,24.0,30.0,40.0,11.0,30.0,225.0,53.0,24.0,29.0,48.0,40.0,20.0,260.0,21.0,260.0,37.0,28.0,41.0,78.0,19.0,21.0,14.0,24.0,31.0,49.0,16.0,24.0,18.0,14.0,29.0,41.0,28.0,13.0,27.0,283.0,11.0,15.0,15.0,93.0,11.0,11.0,42.0,292.0,29.0,263.0,23.0,43.0,21.0,17.0,11.0,23.0,35.0,17.0,34.0,31.0,54.0,22.0,22.0,54.0,16.0,12.0,34.0,12.0,13.0,30.0,36.0,49.0,23.0,32.0,23.0,22.0,12.0,20.0,15.0,272.0,28.0,32.0,40.0
44.75,64.0,45.0,61.0,52.0,49.0,158.0,24.0,44.0,56.0,50.0,56.0,98.0,138.0,252.0,210.0,37.0,83.0,26.0,29.0,32.0,46.0,18.0,33.0,231.0,58.0,30.0,35.0,51.0,43.0,20.0,261.0,25.0,262.0,39.0,33.0,44.0,81.0,23.0,25.0,19.0,29.0,36.0,52.0,18.0,27.0,24.0,19.0,33.0,44.0,29.0,16.0,31.0,284.0,11.0,19.0,19.0,96.0,12.0,11.0,47.0,294.0,31.0,265.0,27.0,46.0,25.0,21.0,14.0,27.0,37.0,22.0,38.0,35.0,56.0,26.0,27.0,59.0,20.0,14.0,39.0,17.0,17.0,33.0,41.0,50.0,29.0,33.0,28.0,25.0,17.0,25.0,19.0,275.0,30.0,37.0,44.0
45.0,65.0,46.0,63.0,58.0,51.0,169.0,25.0,48.0,56.0,52.0,56.0,99.0,137.0,253.0,210.0,41.0,94.0,25.0,29.0,34.0,47.0,18.0,33.0,229.0,62.0,30.0,37.0,54.0,48.0,23.0,261.0,25.0,262.0,39.0,33.0,47.0,83.0,23.0,31.0,19.0,27.0,38.0,60.0,20.0,27.0,22.0,18.0,31.0,43.0,27.0,17.0,31.0,284.0,11.0,20.0,20.0,101.0,13.0,11.0,47.0,294.0,31.0,267.0,27.0,47.0,27.0,23.0,13.0,27.0,39.0,23.0,35.0,32.0,57.0,24.0,23.0,57.0,21.0,12.0,38.0,16.0,14.0,34.0,39.0,50.0,29.0,33.0,27.0,27.0,13.0,22.0,19.0,270.0,28.0,37.0,40.0
45.25,67.0,49.0,61.0,57.0,52.0,170.0,24.0,48.0,54.0,53.0,58.0,101.0,138.0,255.0,209.0,39.0,95.0,27.0,30.0,33.0,49.0,15.0,34.0,229.0,63.0,29.0,38.0,56.0,48.0,22.0,262.0,26.0,262.0,38.0,35.0,46.0,86.0,24.0,30.0,20.0,28.0,39.0,61.0,19.0,28.0,20.0,17.0,31.0,42.0,28.0,15.0,31.0,285.0,13.0,19.0,21.0,103.0,12.0,11.0,47.0,296.0,30.0,269.0,28.0,49.0,26.0,22.0,12.0,26.0,39.0,22.0,36.0,33.0,58.0,25.0,23.0,56.0,20.0,13.0,38.0,14.0,17.0,31.0,37.0,52.0,32.0,33.0,27.0,27.0,15.0,22.0,18.0,271.0,31.0,35.0,42.0
45.5,65.0,44.0,61.0,51.0,50.0,164.0,25.0,48.0,52.0,51.0,58.0,100.0,139.0,252.0,211.0,35.0,93.0,25.0,28.0,34.0,47.0,15.0,33.0,229.0,59.0,29.0,35.0,53.0,45.0,21.0,260.0,23.0,263.0,40.0,33.0,45.0,80.0,24.0,26.0,19.0,27.0,37.0,56.0,19.0,26.0,21.0,18.0,31.0,43.0,28.0,16.0,29.0,283.0,11.0,18.0,19.0,102.0,12.0,11.0,46.0,294.0,31.0,264.0,25.0,47.0,23.0,20.0,12.0,26.0,38.0,20.0,36.0,33.0,56.0,25.0,25.0,56.0,19.0,14.0,37.0,14.0,17.0,34.0,42.0,49.0,28.0,32.0,26.0,24.0,16.0,24.0,18.0,273.0,30.0,37.0,44.0
45.75,67.0,49.0,62.0,55.0,51.0,169.0,24.0,48.0,57.0,54.0,58.0,100.0,143.0,255.0,212.0,41.0,99.0,25.0,30.0,36.0,48.0,20.0,34.0,230.0,61.0,30.0,39.0,54.0,47.0,21.0,262.0,26.0,265.0,40.0,35.0,49.0,83.0,24.0,30.0,22.0,28.0,38.0,60.0,19.0,26.0,24.0,19.0,33.0,45.0,30.0,15.0,32.0,285.0,11.0,20.0,19.0,104.0,14.0,11.0,46.0,295.0,33.0,269.0,27.0,48.0,27.0,22.0,14.0,27.0,39.0,23.0,37.0,33.0,57.0,25.0,24.0,56.0,19.0,14.0,38.0,16.0,17.0,34.0,38.0,51.0,30.0,34.0,26.0,26.0,17.0,21.0,18.0,274.0,32.0,37.0,43.0
46.0,66.0,47.0,61.0,55.0,51.0,169.0,25.0,49.0,56.0,53.0,57.0,99.0,144.0,255.0,210.0,38.0,100.0,25.0,27.0,34.0,46.0,17.0,33.0,229.0,63.0,29.0,36.0,53.0,48.0,20.0,260.0,26.0,263.0,39.0,33.0,45.0,84.0,22.0,30.0,20.0,25.0,38.0,58.0,19.0,25.0,23.0,17.0,31.0,42.0,28.0,15.0,31.0,285.0,11.0,18.0,17.0,103.0,11.0,11.0,46.0,293.0,28.0,267.0,25.0,48.0,26.0,20.0,14.0,25.0,37.0,21.0,36.0,31.0,58.0,25.0,23.0,57.0,18.0,12.0,37.0,13.0,15.0,31.0,37.0,49.0,29.0,31.0,26.0,25.0,15.0,22.0,15.0,271.0,30.0,35.0,40.0
46.25,69.0,50.0,64.0,57.0,54.0,172.0,26.0,51.0,58.0,56.0,59.0,103.0,146.0,257.0,212.0,41.0,106.0,28.0,33.0,37.0,49.0,20.0,36.0,230.0,65.0,31.0,40.0,56.0,51.0,24.0,263.0,29.0,265.0,42.0,35.0,47.0,84.0,26.0,33.0,23.0,28.0,41.0,64.0,23.0,27.0,26.0,20.0,33.0,45.0,31.0,18.0,34.0,285.0,13.0,22.0,21.0,106.0,12.0,13.0,50.0,295.0,33.0,269.0,27.0,49.0,29.0,24.0,15.0,28.0,41.0,26.0,37.0,33.0,58.0,27.0,25.0,58.0,21.0,15.0,38.0,19.0,18.0,34.0,40.0,51.0,32.0,36.0,28.0,28.0,18.0,24.0,21.0,273.0,30.0,38.0,44.0
46.5,68.0,48.0,64.0,57.0,53.0,170.0,24.0,49.0,56.0,54.0,57.0,101.0,145.0,255.0,214.0,39.0,105.0,26.0,31.0,36.0,50.0,17.0,33.0,231.0,61.0,31.0,37.0,56.0,49.0,24.0,263.0,28.0,265.0,42.0,34.0,47.0,86.0,22.0,30.0,22.0,29.0,40.0,60.0,19.0,27.0,22.0,18.0,31.0,43.0,29.0,18.0,31.0,285.0,11.0,20.0,19.0,109.0,13.0,11.0,47.0,294.0,32.0,270.0,25.0,48.0,29.0,22.0,14.0,26.0,39.0,22.0,38.0,34.0,57.0,24.0,24.0,56.0,20.0,12.0,37.0,16.0,16.0,34.0,39.0,52.0,29.0,34.0,28.0,25.0,16.0,22.0,19.0,273.0,31.0,37.0,42.0
46.75,71.0,49.0,66.0,57.0,53.0,173.0,24.0,51.0,57.0,55.0,58.0,102.0,148.0,257.0,213.0,41.0,109.0,26.0,31.0,35.0,47.0,19.0,33.0,229.0,65.0,31.0,39.0,57.0,50.0,24.0,262.0,27.0,266.0,40.0,34.0,48.0,85.0,23.0,33.0,23.0,30.0,39.0,63.0,21.0,27.0,23.0,17.0,32.0,42.0,28.0,19.0,35.0,284.0,14.0,21.0,21.0,109.0,11.0,11.0,48.0,295.0,32.0,269.0,28.0,50.0,28.0,24.0,15.0,28.0,40.0,23.0,38.0,33.0,59.0,28.0,24.0,59.0,21.0,15.0,38.0,15.0,16.0,33.0,39.0,52.0,32.0,33.0,29.0,29.0,18.0,22.0,18.0,271.0,30.0,36.0,43.0
47.0,67.0,50.0,66.0,60.0,53.0,172.0,27.0,51.0,60.0,56.0,59.0,100.0,152.0,256.0,213.0,41.0,109.0,28.0,30.0,37.0,49.0,18.0,34.0,229.0,64.0,32.0,41.0,58.0,51.0,24.0,263.0,27.0,265.0,41.0,35.0,49.0,85.0,25.0,31.0,23.0,30.0,41.0,63.0,22.0,28.0,25.0,20.0,33.0,45.0,29.0,17.0,34.0,286.0,14.0,20.0,22.0,111.0,12.0,12.0,48.0,295.0,32.0,270.0,27.0,51.0,30.0,24.0,15.0,28.0,41.0,23.0,35.0,36.0,59.0,28.0,24.0,58.0,20.0,15.0,39.0,17.0,16.0,33.0,42.0,52.0,32.0,37.0,28.0,28.0,18.0,24.0,19.0,272.0,31.0,37.0,44.0
47.25,65.0,48.0,61.0,53.0,50.0,169.0,23.0,48.0,53.0,52.0,55.0,98.0,151.0,255.0,212.0,36.0,108.0,24.0,28.0,34.0,47.0,15.0,32.0,227.0,61.0,30.0,36.0,53.0,46.0,21.0,261.0,23.0,264.0,39.0,31.0,46.0,83.0,22.0,29.0,19.0,27.0,39.0,60.0,19.0,26.0,20.0,16.0,31.0,42.0,25.0,13.0,32.0,284.0,11.0,16.0,20.0,110.0,12.0,11.0,47.0,294.0,30.0,266.0,26.0,48.0,28.0,22.0,13.0,25.0,36.0,20.0,35.0,32.0,55.0,25.0,21.0,55.0,18.0,13.0,35.0,14.0,15.0,32.0,38.0,50.0,31.0,32.0,26.0,26.0,13.0,21.0,15.0,269.0,29.0,33.0,40.0
47.5,66.0,48.0,63.0,57.0,50.0,169.0,25.0,48.0,55.0,52.0,56.0,99.0,153.0,255.0,212.0,38.0,110.0,26.0,29.0,34.0,48.0,17.0,33.0,229.0,62.0,31.0,38.0,54.0,47.0,22.0,262.0,26.0,265.0,39.0,35.0,45.0,82.0,25.0,33.0,20.0,28.0,41.0,62.0,22.0,26.0,23.0,19.0,29.0,44.0,25.0,17.0,31.0,285.0,13.0,20.0,22.0,110.0,11.0,11.0,47.0,295.0,31.0,269.0,27.0,48.0,25.0,23.0,15.0,25.0,39.0,22.0,36.0,33.0,57.0,26.0,23.0,57.0,19.0,14.0,37.0,14.0,16.0,32.0,38.0,52.0,29.0,35.0,26.0,27.0,16.0,23.0,18.0,270.0,31.0,35.0,42.0
47.75,68.0,49.0,65.0,57.0,52.0,171.0,23.0,49.0,55.0,55.0,55.0,101.0,155.0,257.0,214.0,39.0,114.0,28.0,29.0,38.0,50.0,18.0,33.0,229.0,63.0,32.0,38.0,56.0,49.0,24.0,262.0,26.0,266.0,39.0,35.0,47.0,83.0,24.0,31.0,20.0,28.0,40.0,62.0,21.0,26.0,23.0,17.0,32.0,43.0,28.0,16.0,33.0,285.0,11.0,20.0,20.0,110.0,12.0,11.0,45.0,293.0,32.0,269.0,26.0,50.0,28.0,22.0,15.0,27.0,39.0,23.0,37.0,32.0,58.0,27.0,23.0,57.0,20.0,13.0,36.0,16.0,15.0,31.0,37.0,50.0,31.0,34.0,27.0,27.0,14.0,21.0,19.0,271.0,32.0,34.0,41.0
