Data File,C:\Program Files\Biolog\OL_DC_23\PMX\Data_2019\03\_18-9983_Escherichia coli__2_37_PMX_438_3#12#2019_A_15B_29.oka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.75,54.0,38.0,49.0,47.0,50.0,256.0,29.0,33.0,34.0,30.0,37.0,81.0,45.0,220.0,11.0,32.0,62.0,27.0,19.0,17.0,32.0,21.0,65.0,254.0,35.0,26.0,31.0,27.0,31.0,39.0,228.0,37.0,28.0,30.0,32.0,68.0,145.0,17.0,31.0,30.0,34.0,35.0,75.0,47.0,18.0,32.0,25.0,28.0,73.0,27.0,26.0,23.0,262.0,11.0,22.0,272.0,36.0,11.0,11.0,42.0,44.0,30.0,241.0,31.0,53.0,31.0,23.0,19.0,46.0,105.0,21.0,23.0,37.0,66.0,25.0,24.0,14.0,14.0,11.0,43.0,12.0,11.0,32.0,32.0,38.0,37.0,32.0,26.0,29.0,25.0,38.0,14.0,248.0,38.0,32.0,46.0
43.0,55.0,41.0,52.0,46.0,51.0,257.0,32.0,33.0,37.0,33.0,36.0,84.0,47.0,223.0,11.0,31.0,63.0,27.0,21.0,18.0,32.0,25.0,66.0,255.0,39.0,26.0,33.0,29.0,33.0,40.0,229.0,39.0,29.0,33.0,34.0,68.0,147.0,21.0,33.0,32.0,35.0,35.0,76.0,48.0,20.0,34.0,29.0,30.0,74.0,28.0,30.0,26.0,262.0,11.0,22.0,270.0,37.0,12.0,14.0,43.0,49.0,33.0,242.0,32.0,56.0,33.0,24.0,21.0,50.0,107.0,23.0,26.0,42.0,67.0,29.0,27.0,18.0,16.0,14.0,46.0,15.0,14.0,35.0,34.0,40.0,41.0,36.0,30.0,32.0,28.0,41.0,17.0,251.0,41.0,36.0,49.0
43.25,54.0,37.0,48.0,45.0,47.0,257.0,29.0,30.0,35.0,32.0,37.0,84.0,44.0,215.0,11.0,29.0,60.0,23.0,19.0,19.0,33.0,22.0,66.0,254.0,35.0,27.0,31.0,25.0,29.0,39.0,223.0,35.0,26.0,30.0,30.0,70.0,144.0,18.0,27.0,27.0,32.0,32.0,74.0,42.0,19.0,32.0,26.0,31.0,75.0,28.0,27.0,23.0,263.0,11.0,23.0,271.0,36.0,11.0,13.0,41.0,50.0,34.0,243.0,31.0,57.0,32.0,22.0,21.0,47.0,102.0,22.0,26.0,42.0,66.0,28.0,28.0,19.0,14.0,13.0,47.0,15.0,13.0,33.0,34.0,39.0,41.0,36.0,27.0,33.0,26.0,41.0,17.0,254.0,40.0,35.0,50.0
43.5,54.0,38.0,52.0,51.0,53.0,258.0,29.0,33.0,36.0,32.0,37.0,82.0,46.0,224.0,11.0,31.0,68.0,27.0,18.0,19.0,32.0,20.0,65.0,255.0,38.0,27.0,31.0,28.0,33.0,42.0,231.0,36.0,30.0,31.0,34.0,67.0,147.0,17.0,31.0,33.0,33.0,37.0,78.0,49.0,20.0,33.0,26.0,31.0,74.0,26.0,28.0,25.0,265.0,11.0,21.0,272.0,37.0,11.0,12.0,42.0,45.0,31.0,242.0,31.0,56.0,31.0,24.0,18.0,50.0,105.0,23.0,22.0,41.0,67.0,27.0,25.0,15.0,18.0,13.0,44.0,13.0,11.0,33.0,34.0,38.0,38.0,33.0,27.0,32.0,24.0,39.0,16.0,253.0,41.0,35.0,47.0
43.75,54.0,40.0,47.0,45.0,50.0,256.0,29.0,33.0,34.0,30.0,37.0,83.0,43.0,219.0,11.0,33.0,64.0,24.0,16.0,15.0,32.0,22.0,65.0,253.0,36.0,26.0,32.0,28.0,31.0,39.0,227.0,35.0,27.0,31.0,32.0,68.0,145.0,15.0,28.0,30.0,33.0,34.0,75.0,46.0,18.0,31.0,26.0,30.0,74.0,28.0,27.0,24.0,263.0,11.0,20.0,273.0,36.0,11.0,12.0,40.0,48.0,32.0,242.0,30.0,56.0,33.0,23.0,22.0,47.0,102.0,22.0,25.0,42.0,66.0,28.0,25.0,14.0,15.0,11.0,44.0,13.0,11.0,32.0,34.0,40.0,40.0,33.0,27.0,31.0,24.0,40.0,15.0,253.0,40.0,33.0,48.0
44.0,53.0,38.0,47.0,46.0,49.0,255.0,28.0,30.0,36.0,31.0,36.0,83.0,43.0,219.0,11.0,30.0,69.0,24.0,19.0,15.0,33.0,19.0,65.0,253.0,36.0,23.0,32.0,27.0,32.0,39.0,227.0,34.0,27.0,29.0,32.0,69.0,145.0,15.0,30.0,29.0,33.0,34.0,74.0,46.0,20.0,29.0,25.0,28.0,74.0,26.0,28.0,23.0,264.0,11.0,20.0,271.0,34.0,11.0,11.0,42.0,47.0,30.0,242.0,29.0,55.0,33.0,22.0,20.0,49.0,102.0,20.0,23.0,40.0,66.0,26.0,27.0,15.0,13.0,12.0,44.0,12.0,11.0,31.0,33.0,38.0,40.0,32.0,26.0,31.0,25.0,39.0,17.0,255.0,39.0,33.0,46.0
44.25,50.0,34.0,46.0,42.0,47.0,255.0,24.0,25.0,32.0,27.0,32.0,77.0,41.0,215.0,11.0,26.0,63.0,20.0,15.0,12.0,30.0,17.0,64.0,251.0,34.0,24.0,30.0,23.0,27.0,35.0,224.0,32.0,25.0,26.0,28.0,61.0,142.0,14.0,27.0,26.0,29.0,29.0,70.0,40.0,18.0,24.0,23.0,24.0,70.0,25.0,25.0,21.0,262.0,11.0,17.0,270.0,33.0,11.0,11.0,37.0,47.0,30.0,243.0,28.0,54.0,28.0,20.0,17.0,45.0,97.0,19.0,20.0,42.0,62.0,24.0,25.0,13.0,14.0,11.0,42.0,11.0,11.0,29.0,30.0,38.0,38.0,32.0,27.0,30.0,23.0,38.0,14.0,256.0,35.0,30.0,45.0
44.5,57.0,40.0,50.0,47.0,52.0,260.0,31.0,32.0,38.0,33.0,36.0,84.0,48.0,221.0,12.0,32.0,69.0,24.0,21.0,18.0,35.0,26.0,69.0,254.0,41.0,26.0,34.0,30.0,32.0,41.0,228.0,38.0,28.0,35.0,35.0,70.0,147.0,21.0,33.0,31.0,35.0,33.0,76.0,46.0,21.0,34.0,29.0,32.0,77.0,32.0,32.0,26.0,265.0,11.0,24.0,273.0,38.0,13.0,14.0,44.0,53.0,36.0,245.0,32.0,60.0,35.0,26.0,22.0,51.0,104.0,24.0,26.0,44.0,71.0,31.0,30.0,18.0,20.0,14.0,48.0,15.0,16.0,35.0,36.0,44.0,42.0,37.0,30.0,37.0,29.0,43.0,21.0,261.0,43.0,37.0,50.0
44.75,55.0,38.0,49.0,43.0,48.0,253.0,27.0,28.0,34.0,27.0,35.0,80.0,43.0,218.0,11.0,28.0,66.0,22.0,16.0,14.0,33.0,19.0,65.0,251.0,36.0,24.0,32.0,24.0,31.0,37.0,226.0,32.0,27.0,28.0,28.0,66.0,146.0,18.0,31.0,25.0,33.0,32.0,76.0,41.0,19.0,26.0,23.0,29.0,73.0,29.0,28.0,25.0,263.0,11.0,21.0,271.0,34.0,11.0,11.0,41.0,50.0,36.0,248.0,30.0,59.0,32.0,22.0,18.0,47.0,100.0,21.0,22.0,42.0,68.0,28.0,29.0,16.0,16.0,11.0,46.0,11.0,11.0,32.0,31.0,41.0,42.0,35.0,28.0,33.0,26.0,40.0,17.0,260.0,39.0,32.0,47.0
45.0,59.0,42.0,51.0,46.0,54.0,254.0,27.0,28.0,32.0,26.0,33.0,75.0,48.0,221.0,15.0,30.0,68.0,22.0,22.0,15.0,32.0,18.0,62.0,247.0,42.0,28.0,35.0,29.0,32.0,37.0,230.0,34.0,28.0,27.0,29.0,61.0,155.0,21.0,34.0,30.0,33.0,33.0,77.0,40.0,19.0,29.0,26.0,26.0,73.0,34.0,32.0,32.0,265.0,11.0,23.0,270.0,34.0,12.0,11.0,40.0,53.0,42.0,256.0,39.0,64.0,36.0,23.0,22.0,50.0,99.0,21.0,24.0,48.0,73.0,32.0,36.0,17.0,19.0,14.0,46.0,12.0,11.0,31.0,34.0,44.0,52.0,40.0,35.0,36.0,30.0,41.0,22.0,258.0,34.0,28.0,45.0
45.25,52.0,34.0,47.0,45.0,47.0,258.0,28.0,31.0,35.0,31.0,37.0,82.0,44.0,218.0,11.0,29.0,70.0,22.0,16.0,16.0,33.0,21.0,65.0,253.0,37.0,24.0,32.0,26.0,31.0,39.0,226.0,33.0,27.0,29.0,31.0,66.0,143.0,18.0,28.0,25.0,33.0,31.0,74.0,42.0,19.0,30.0,27.0,29.0,73.0,27.0,28.0,22.0,263.0,11.0,21.0,270.0,35.0,11.0,12.0,43.0,50.0,33.0,243.0,29.0,58.0,33.0,23.0,20.0,47.0,102.0,24.0,25.0,41.0,64.0,27.0,27.0,18.0,19.0,12.0,47.0,13.0,13.0,35.0,34.0,41.0,39.0,34.0,29.0,33.0,24.0,42.0,16.0,262.0,39.0,35.0,47.0
45.5,56.0,35.0,48.0,43.0,49.0,257.0,30.0,33.0,36.0,31.0,36.0,84.0,45.0,219.0,11.0,30.0,73.0,23.0,18.0,17.0,32.0,23.0,65.0,254.0,35.0,26.0,31.0,27.0,31.0,38.0,225.0,35.0,27.0,32.0,31.0,66.0,144.0,17.0,30.0,26.0,31.0,31.0,73.0,42.0,21.0,31.0,25.0,30.0,75.0,27.0,29.0,25.0,264.0,11.0,22.0,272.0,35.0,11.0,13.0,42.0,49.0,33.0,242.0,31.0,59.0,32.0,23.0,22.0,49.0,101.0,22.0,26.0,41.0,67.0,27.0,27.0,17.0,18.0,13.0,47.0,15.0,12.0,32.0,35.0,42.0,42.0,32.0,29.0,33.0,27.0,40.0,17.0,264.0,39.0,35.0,48.0
45.75,54.0,37.0,49.0,44.0,50.0,258.0,30.0,33.0,37.0,30.0,35.0,81.0,46.0,223.0,11.0,31.0,78.0,24.0,21.0,16.0,32.0,22.0,64.0,254.0,37.0,26.0,31.0,26.0,30.0,40.0,230.0,35.0,29.0,30.0,31.0,68.0,147.0,18.0,32.0,28.0,33.0,33.0,76.0,46.0,19.0,30.0,26.0,29.0,73.0,28.0,28.0,24.0,264.0,11.0,22.0,272.0,37.0,11.0,11.0,42.0,49.0,31.0,240.0,30.0,56.0,32.0,23.0,20.0,48.0,104.0,22.0,23.0,41.0,68.0,26.0,26.0,16.0,15.0,12.0,44.0,14.0,13.0,33.0,33.0,39.0,39.0,32.0,27.0,33.0,24.0,39.0,14.0,263.0,40.0,34.0,47.0
46.0,56.0,42.0,50.0,49.0,53.0,260.0,30.0,34.0,38.0,32.0,36.0,81.0,47.0,228.0,11.0,33.0,88.0,30.0,22.0,18.0,33.0,19.0,67.0,255.0,41.0,28.0,33.0,29.0,34.0,39.0,236.0,41.0,31.0,30.0,35.0,69.0,151.0,18.0,35.0,34.0,36.0,37.0,79.0,50.0,19.0,35.0,26.0,30.0,74.0,31.0,29.0,25.0,265.0,11.0,23.0,273.0,35.0,11.0,13.0,42.0,49.0,35.0,242.0,33.0,56.0,33.0,24.0,19.0,49.0,106.0,22.0,23.0,41.0,69.0,28.0,28.0,17.0,18.0,12.0,45.0,14.0,12.0,34.0,33.0,40.0,41.0,38.0,29.0,35.0,24.0,39.0,16.0,264.0,39.0,35.0,45.0
46.25,55.0,38.0,50.0,46.0,51.0,257.0,28.0,31.0,36.0,32.0,35.0,79.0,47.0,223.0,11.0,30.0,84.0,25.0,20.0,15.0,34.0,20.0,66.0,254.0,38.0,26.0,34.0,26.0,33.0,39.0,232.0,37.0,27.0,32.0,31.0,66.0,148.0,18.0,35.0,32.0,34.0,32.0,76.0,45.0,20.0,32.0,26.0,28.0,72.0,29.0,30.0,23.0,264.0,11.0,23.0,273.0,36.0,11.0,11.0,39.0,48.0,34.0,243.0,32.0,58.0,31.0,22.0,21.0,49.0,102.0,20.0,21.0,40.0,69.0,29.0,28.0,14.0,16.0,11.0,45.0,14.0,12.0,32.0,33.0,41.0,42.0,35.0,30.0,33.0,25.0,39.0,16.0,265.0,38.0,33.0,45.0
46.5,49.0,34.0,47.0,43.0,47.0,256.0,27.0,28.0,34.0,30.0,34.0,79.0,41.0,218.0,11.0,29.0,77.0,22.0,17.0,14.0,33.0,19.0,65.0,251.0,34.0,23.0,29.0,26.0,30.0,38.0,225.0,33.0,27.0,29.0,30.0,67.0,143.0,16.0,27.0,24.0,33.0,30.0,74.0,41.0,19.0,29.0,23.0,29.0,71.0,27.0,26.0,22.0,263.0,11.0,22.0,270.0,35.0,11.0,11.0,41.0,48.0,32.0,244.0,31.0,55.0,32.0,21.0,19.0,47.0,101.0,22.0,25.0,41.0,64.0,24.0,27.0,13.0,16.0,13.0,42.0,12.0,13.0,33.0,33.0,38.0,41.0,34.0,26.0,33.0,25.0,38.0,16.0,267.0,39.0,33.0,47.0
46.75,52.0,35.0,45.0,41.0,45.0,257.0,27.0,30.0,34.0,31.0,33.0,79.0,43.0,217.0,11.0,28.0,80.0,22.0,17.0,15.0,31.0,19.0,63.0,252.0,36.0,23.0,32.0,25.0,29.0,37.0,225.0,34.0,25.0,27.0,29.0,65.0,143.0,16.0,26.0,24.0,31.0,28.0,72.0,42.0,17.0,30.0,23.0,29.0,72.0,26.0,28.0,21.0,264.0,11.0,20.0,270.0,32.0,11.0,11.0,40.0,48.0,31.0,240.0,31.0,56.0,30.0,20.0,20.0,46.0,101.0,21.0,21.0,41.0,65.0,25.0,26.0,16.0,15.0,11.0,44.0,13.0,12.0,31.0,31.0,39.0,38.0,33.0,27.0,31.0,23.0,40.0,17.0,269.0,38.0,35.0,47.0
47.0,56.0,42.0,51.0,47.0,52.0,256.0,27.0,30.0,32.0,27.0,35.0,77.0,48.0,227.0,11.0,29.0,87.0,23.0,20.0,16.0,31.0,16.0,63.0,251.0,42.0,26.0,31.0,27.0,32.0,37.0,235.0,34.0,25.0,27.0,30.0,62.0,154.0,16.0,34.0,31.0,34.0,33.0,76.0,43.0,18.0,29.0,24.0,26.0,70.0,30.0,30.0,27.0,266.0,11.0,21.0,271.0,34.0,11.0,11.0,38.0,48.0,37.0,248.0,32.0,58.0,32.0,19.0,18.0,48.0,100.0,17.0,21.0,44.0,71.0,29.0,30.0,14.0,15.0,12.0,44.0,11.0,11.0,30.0,31.0,40.0,46.0,35.0,31.0,33.0,27.0,39.0,16.0,265.0,32.0,28.0,45.0
47.25,55.0,39.0,49.0,48.0,51.0,260.0,30.0,30.0,36.0,32.0,36.0,80.0,45.0,227.0,11.0,32.0,95.0,26.0,21.0,15.0,31.0,19.0,65.0,254.0,38.0,26.0,30.0,27.0,30.0,38.0,233.0,37.0,30.0,31.0,33.0,68.0,148.0,18.0,30.0,32.0,36.0,35.0,77.0,47.0,18.0,33.0,25.0,29.0,73.0,28.0,27.0,24.0,265.0,11.0,20.0,272.0,35.0,11.0,11.0,42.0,47.0,31.0,239.0,31.0,54.0,31.0,22.0,19.0,48.0,103.0,21.0,21.0,42.0,68.0,27.0,27.0,14.0,15.0,12.0,44.0,13.0,11.0,34.0,33.0,37.0,40.0,36.0,26.0,33.0,24.0,39.0,15.0,267.0,39.0,33.0,45.0
47.5,55.0,39.0,51.0,47.0,53.0,260.0,30.0,32.0,36.0,32.0,37.0,80.0,46.0,227.0,11.0,31.0,96.0,27.0,21.0,18.0,33.0,21.0,67.0,254.0,39.0,27.0,34.0,28.0,34.0,40.0,237.0,36.0,31.0,32.0,36.0,68.0,150.0,17.0,35.0,34.0,35.0,37.0,78.0,50.0,21.0,32.0,26.0,30.0,74.0,28.0,29.0,26.0,267.0,11.0,22.0,273.0,37.0,11.0,13.0,44.0,47.0,32.0,241.0,30.0,56.0,32.0,21.0,21.0,49.0,108.0,23.0,21.0,41.0,69.0,26.0,27.0,15.0,16.0,12.0,45.0,15.0,12.0,34.0,36.0,40.0,40.0,35.0,27.0,34.0,25.0,37.0,15.0,267.0,39.0,36.0,45.0
47.75,56.0,37.0,49.0,45.0,50.0,260.0,28.0,31.0,35.0,31.0,36.0,81.0,44.0,225.0,11.0,31.0,95.0,24.0,18.0,16.0,32.0,18.0,65.0,253.0,37.0,26.0,33.0,27.0,32.0,38.0,232.0,36.0,27.0,28.0,31.0,66.0,148.0,16.0,32.0,29.0,33.0,36.0,76.0,46.0,19.0,29.0,25.0,30.0,73.0,30.0,27.0,25.0,264.0,11.0,21.0,272.0,35.0,11.0,11.0,42.0,46.0,32.0,241.0,31.0,57.0,31.0,22.0,19.0,49.0,104.0,21.0,23.0,42.0,68.0,27.0,27.0,15.0,16.0,12.0,44.0,11.0,11.0,31.0,33.0,38.0,41.0,33.0,29.0,32.0,25.0,39.0,16.0,270.0,37.0,34.0,44.0
